video_id,channel_id,platform,publish_date,publish_hour,duration_seconds,video_type,total_views,first_7d_views,first_30d_views,watch_time_minutes,watch_time_7d,watch_time_30d,likes,comments,shares,dislikes,ad_impressions,engagement_rate,estimated_cpm,avg_view_duration_seconds,avg_percentage_viewed
vid_1124007,channel_1501,Facebook,2026-01-27,0,"180,096",Production,605,601.0,605.0,393.44,,,,,,,,0.0,0.2,39.02,21.67
vid_1125975,channel_1501,Facebook,2026-01-27,0,"32,32",Production,1120,1116.0,1120.0,315.84,,,,,,,,0.0,0.1,16.92,52.35
vid_1124269,channel_1501,Facebook,2026-01-27,0,212,Production,2835,2825.0,2835.0,3312.89,,,,,,,,0.0,0.0,70.11,33.07
vid_1124836,channel_1501,Facebook,2026-01-27,0,"182,56",Production,666,664.0,666.0,360.62,,,,,,,,0.0,0.0,32.49,17.8
vid_1122797,channel_1501,Facebook,2026-01-27,0,"232,872",Production,3336,3325.0,3336.0,4074.73,,,,,,,,0.0,0.25,73.29,31.47
vid_1126607,channel_1501,Facebook,2026-01-26,0,"60,08",Production,5172,4823.0,5172.0,2703.14,,,,,,,,0.0,0.03,31.36,52.2
vid_1125093,channel_1501,Facebook,2026-01-26,0,"220,32",Production,1090,1086.0,1090.0,826.3,,,,,,,,0.0,0.2,45.48,20.64
vid_1123667,channel_1501,Facebook,2026-01-26,0,"38,24",Production,1566,1555.0,1566.0,476.63,,,,,,,,0.0,0.09,18.26,47.76
vid_1125142,channel_1501,Facebook,2026-01-26,0,"61,88",Production,2031,2001.0,2031.0,1178.05,,,,,,,,0.0,0.02,34.8,56.24
vid_1123717,channel_1501,Facebook,2026-01-26,0,"189,01",Production,6297,5187.0,6297.0,5812.18,,,,,,,,0.0,0.24,55.38,29.3
vid_1125903,channel_1501,Facebook,2026-01-26,0,36,Production,1438,1347.0,1438.0,523.77,,,,,,,,0.0,0.1,21.85,60.71
vid_1123227,channel_1501,Facebook,2026-01-26,0,"47,16",Production,868,750.0,868.0,355.93,,,,,,,,0.0,0.09,24.6,52.17
vid_1125425,channel_1501,Facebook,2026-01-26,0,"265,288",Production,5626,5016.0,5626.0,5744.83,,,,,,,,0.0,0.18,61.27,23.09
vid_1124386,channel_1501,Facebook,2026-01-28,0,"45,56",Production,114,114.0,114.0,23.72,,,,,,,,0.0,0.09,12.48,27.4
vid_1124932,channel_1501,Facebook,2026-01-24,0,"38,36",Production,1081,1077.0,1081.0,418.07,,,,,,,,0.0,0.09,23.2,60.49
vid_1125103,channel_1501,Facebook,2026-01-24,0,33,Production,942,939.0,942.0,315.97,,,,,,,,0.0,0.11,20.13,60.99
vid_1124918,channel_1501,Facebook,2026-01-24,0,"212,461",Production,1487,1469.0,1487.0,1176.71,,,,,,,,0.0,0.19,47.48,22.35
vid_1124385,channel_1501,Facebook,2026-01-24,0,"140,16",Production,9515,4226.0,9480.0,6576.29,,,,,,,,0.0,0.16,41.47,29.59
vid_1125229,channel_1501,Facebook,2026-01-22,0,"59,48",Production,2357,2345.0,2357.0,1199.79,,,,,,,,0.0,0.1,30.54,51.35
vid_1123838,channel_1501,Facebook,2026-01-21,0,"156,803",Production,3622,3601.0,3622.0,2725.05,,,,,,,,0.0,0.16,45.14,28.79
vid_1125495,channel_1501,Facebook,2026-01-20,0,"42,48",Production,1095,1080.0,1095.0,420.78,,,,,,,,0.0,0.0,23.06,54.28
vid_1124929,channel_1501,Facebook,2026-01-08,0,"186,06",Production,25666,9798.0,16040.0,23011.53,,,,,,,,0.0,0.24,53.79,28.91
vid_1124210,channel_1501,Facebook,2025-12-30,0,"207,771",Production,13190,8044.0,11864.0,10744.98,,,,,,,,0.0,0.2,48.88,23.52
vid_1123417,channel_1501,Facebook,2025-12-27,0,"256,951",Production,2501,2412.0,2481.0,2390.1,,,,,,,,0.0,0.2,57.34,22.32
vid_1124446,channel_1501,Facebook,2025-12-23,0,"197,02",Production,3103,3057.0,3099.0,3238.01,,,,,,,,0.0,0.27,62.61,31.78
vid_1125907,channel_1501,Facebook,2025-12-21,0,"166,393",Production,94746,46693.0,90146.0,76090.49,,,,,,,,0.0,0.15,48.19,28.96
vid_1124797,channel_1501,Facebook,2025-12-19,0,"197,3",Production,26967,8996.0,19060.0,23740.67,,,,,,,,0.0,0.22,52.82,26.77
vid_1122568,channel_1501,Facebook,2025-12-18,0,"60,139",Production,1714,1692.0,1710.0,821.23,,,,,,,,0.0,0.02,28.75,47.8
vid_1123516,channel_1501,Facebook,2025-12-16,0,"21,455",Production,574,563.0,573.0,121.99,,,,,,,,0.0,0.05,12.75,59.43
vid_1123117,channel_1501,Facebook,2025-12-14,0,"201,967",Production,42128,15062.0,32896.0,41020.9,,,,,,,,0.0,0.23,58.42,28.93
vid_1123982,channel_1501,Facebook,2025-12-04,0,"192,26",Production,1685,1657.0,1685.0,1504.61,,,,,,,,0.0,0.23,53.58,27.87
vid_1125637,channel_1501,Facebook,2025-11-29,0,"214,227",Production,974,949.0,973.0,755.68,,,,,,,,0.0,0.18,46.55,21.73
vid_1123916,channel_1501,Facebook,2025-11-16,0,"146,16",Production,6890,6781.0,6886.0,4972.21,,,,,,,,0.0,0.63,43.3,29.62
vid_1126702,channel_1501,Facebook,2025-11-12,0,"191,727",Production,2165,2134.0,2160.0,1754.34,,,,,,,,0.0,0.45,48.62,25.36
vid_1123484,channel_1501,Facebook,2025-11-04,0,"204,66",Production,1358,1324.0,1344.0,726.57,,,,,,,,0.0,0.31,32.1,15.69
vid_1123996,channel_1501,Facebook,2025-11-03,0,"59,35",Production,649,643.0,649.0,223.96,,,,,,,,0.0,0.17,20.71,34.89
vid_1123725,channel_1501,Facebook,2026-01-23,0,"180,12",Production,4418,4314.0,4418.0,4819.72,,,,,,,,0.0,0.24,65.46,36.34
vid_1125249,channel_1501,Facebook,2026-01-23,0,"185,736",Production,3812,3776.0,3812.0,3431.96,,,,,,,,0.0,0.24,54.02,29.08
vid_1125456,channel_1501,Facebook,2026-01-19,0,"17,04",Production,1919,1139.0,1746.0,536.21,,,,,,,,0.0,0.03,16.77,98.39
vid_1124805,channel_1501,Facebook,2026-01-26,0,"220,38",Production,1830,1818.0,1830.0,1793.85,,,,,,,,0.0,0.24,58.81,26.69
vid_1125613,channel_1501,Facebook,2026-02-01,0,"35,68",Production,270,269.0,270.0,73.85,,,,,,,,0.0,0.11,16.41,46.0
vid_1124877,channel_1501,Facebook,2026-01-31,0,"54,48",Production,772,768.0,772.0,266.54,,,,,,,,0.0,0.09,20.72,38.02
vid_1126707,channel_1501,Facebook,2026-01-29,0,"35,76",Production,2200,2185.0,2200.0,691.68,,,,,,,,0.0,0.1,18.86,52.75
vid_1123381,channel_1501,Facebook,2025-12-20,0,"197,578",Production,70919,11550.0,61073.0,78815.51,,,,,,,,0.0,0.27,66.68,33.75
vid_1123861,channel_1501,Facebook,2025-12-13,0,"192,492",Production,3013,2959.0,3010.0,2426.67,,,,,,,,0.0,0.2,48.32,25.1
vid_1123762,channel_1501,Facebook,2025-12-11,0,"50,943",Production,686,661.0,667.0,307.28,,,,,,,,0.0,0.06,26.88,52.76
vid_1124067,channel_1501,Facebook,2025-12-10,0,"17,6",Production,16649,14912.0,16530.0,4674.51,,,,,,,,0.0,0.02,16.85,95.72
vid_1124819,channel_1501,Facebook,2025-12-09,0,"26,98",Production,2328,2302.0,2327.0,804.88,,,,,,,,0.0,0.02,20.74,76.89
vid_1125621,channel_1501,Facebook,2025-12-09,0,"225,232",Production,2425,2385.0,2419.0,1946.26,,,,,,,,0.0,0.18,48.15,21.38
vid_1124463,channel_1501,Facebook,2025-12-09,0,"259,158",Production,16300,5376.0,9556.0,15351.31,,,,,,,,0.0,0.18,56.51,21.8
vid_1125427,channel_1501,Facebook,2025-12-08,0,"57,655",Production,784,772.0,782.0,317.98,,,,,,,,0.0,0.05,24.34,42.21
vid_1123226,channel_1501,Facebook,2025-12-06,0,"60,79",Production,529,522.0,528.0,224.79,,,,,,,,0.0,0.09,25.5,41.94
vid_1125312,channel_1501,Facebook,2025-12-05,0,"27,84",Production,675,655.0,675.0,223.98,,,,,,,,0.0,0.09,19.91,71.51
vid_1122902,channel_1501,Facebook,2025-12-02,0,"29,536",Production,374,370.0,374.0,107.33,,,,,,,,0.0,0.08,17.22,58.3
vid_1122522,channel_1501,Facebook,2025-12-02,0,"180,117",Production,2185,2175.0,2185.0,1443.86,,,,,,,,0.0,0.19,39.65,22.01
vid_1125164,channel_1501,Facebook,2025-12-02,0,"225,232",Production,8588,3632.0,6071.0,8969.02,,,,,,,,0.0,0.22,62.66,27.82
vid_1124254,channel_1501,Facebook,2025-12-01,0,"184,97",Production,3513,3358.0,3504.0,3061.72,,,,,,,,0.0,0.24,52.29,28.27
vid_1123575,channel_1501,Facebook,2025-11-30,0,"31,84",Production,1029,1013.0,1027.0,299.59,,,,,,,,0.0,0.06,17.47,54.86
vid_1125936,channel_1501,Facebook,2025-12-27,0,"22,709",Production,515,505.0,513.0,162.38,,,,,,,,0.0,0.08,18.92,83.31
vid_1124259,channel_1501,Facebook,2025-12-27,0,"226,348",Production,55067,20007.0,46361.0,44672.99,,,,,,,,0.0,0.19,48.67,21.5
vid_1123582,channel_1501,Facebook,2025-12-22,0,"60,022",Production,2968,2925.0,2967.0,1406.89,,,,,,,,0.0,0.09,28.44,47.38
vid_1122595,channel_1501,Facebook,2025-12-21,0,"16,95",Production,6602,6260.0,6596.0,1720.62,,,,,,,,0.0,0.0,15.64,92.26
vid_1124138,channel_1501,Facebook,2025-12-21,0,"181,069",Production,23183,4365.0,15310.0,20460.29,,,,,,,,0.0,0.25,52.95,29.24
vid_1122690,channel_1501,Facebook,2025-12-18,0,"60,116",Production,824,813.0,822.0,285.6,,,,,,,,0.0,0.08,20.8,34.59
vid_1125185,channel_1501,Facebook,2025-12-18,0,"208,421",Production,7523,6777.0,7513.0,7492.13,,,,,,,,0.0,0.24,59.75,28.67
vid_1124241,channel_1501,Facebook,2026-01-13,0,"22,56",Production,458,450.0,457.0,109.62,,,,,,,,0.0,0.09,14.36,63.66
vid_1126247,channel_1501,Facebook,2026-01-13,0,"191,17",Production,6016,4927.0,6007.0,3817.24,,,,,,,,0.0,0.18,38.07,19.91
vid_1124804,channel_1501,Facebook,2026-01-13,0,"242,09",Production,9182,8665.0,9163.0,8846.06,,,,,,,,0.0,0.2,57.8,23.88
vid_1125528,channel_1501,Facebook,2026-01-13,0,"30,96",Production,499,496.0,499.0,134.19,,,,,,,,0.0,0.1,16.14,52.12
vid_1123631,channel_1501,Facebook,2026-01-12,0,"199,668",Production,14032,5896.0,10505.0,14481.85,,,,,,,,0.0,0.25,61.92,31.01
vid_1123629,channel_1501,Facebook,2026-01-11,0,"181,139",Production,2971,2914.0,2971.0,2875.88,,,,,,,,0.0,0.25,58.08,32.06
vid_1126708,channel_1501,Facebook,2026-01-11,0,"59,86",Production,4622,4607.0,4622.0,2311.78,,,,,,,,0.0,0.1,30.01,50.13
vid_1123797,channel_1501,Facebook,2026-01-10,0,"172,43",Production,6162,5523.0,6153.0,6508.24,,,,,,,,0.0,0.18,63.37,36.75
vid_1125056,channel_1501,Facebook,2026-01-09,0,"16,239",Production,2135,2126.0,2135.0,440.8,,,,,,,,0.0,0.1,12.39,76.28
vid_1123045,channel_1501,Facebook,2026-01-09,0,"98,823",Production,12347,8250.0,11022.0,8513.12,,,,,,,,0.0,0.19,41.37,41.86
vid_1122709,channel_1501,Facebook,2026-01-01,0,"215,365",Production,23590,9104.0,15176.0,31007.71,,,,,,,,0.0,0.28,78.87,36.62
vid_1125190,channel_1501,Facebook,2026-01-08,0,"255,35",Production,26561,11484.0,21551.0,27114.39,,,,,,,,0.0,0.2,61.25,23.99
vid_1124131,channel_1501,Facebook,2026-01-08,0,"185,56",Production,1812,1802.0,1812.0,1477.18,,,,,,,,0.0,0.21,48.91,26.36
vid_1125512,channel_1501,Facebook,2026-01-19,0,"174,8",Production,8660,8436.0,8658.0,10527.75,,,,,,,,0.0,0.2,72.94,41.73
vid_1125242,channel_1501,Facebook,2026-01-18,0,"260,295",Production,20680,8977.0,19450.0,19287.22,,,,,,,,0.0,0.17,55.96,21.5
vid_1123840,channel_1501,Facebook,2026-01-17,0,"59,86",Production,5861,4507.0,5687.0,3777.81,,,,,,,,0.0,0.08,38.67,64.61
vid_1123372,channel_1501,Facebook,2026-01-16,0,"125,457",Production,18932,10205.0,17100.0,16841.64,,,,,,,,0.0,0.18,53.38,42.54
vid_1125920,channel_1501,Facebook,2026-01-16,0,"16,64",Production,1494,1474.0,1494.0,360.83,,,,,,,,0.0,0.03,14.49,87.09
vid_1126655,channel_1501,Facebook,2026-01-15,0,"212,76",Production,705,699.0,705.0,570.42,,,,,,,,0.0,0.17,48.55,22.82
vid_1124728,channel_1501,Facebook,2026-01-07,0,"159,126",Production,2646,2627.0,2645.0,1223.23,,,,,,,,0.0,0.12,27.74,17.43
vid_1124167,channel_1501,Facebook,2026-01-07,0,"195,96",Production,419,418.0,419.0,200.08,,,,,,,,0.0,0.1,28.65,14.62
vid_1122962,channel_1501,Facebook,2026-01-07,0,"181,48",Production,515,510.0,515.0,222.58,,,,,,,,0.0,0.16,25.93,14.29
vid_1122721,channel_1501,Facebook,2026-01-07,0,"182,81",Production,5686,4663.0,5659.0,5057.99,,,,,,,,0.0,0.23,53.37,29.2
vid_1123262,channel_1501,Facebook,2026-01-06,0,"17,88",Production,4053,3874.0,4011.0,910.23,,,,,,,,0.0,0.1,13.47,75.36
vid_1125623,channel_1501,Facebook,2026-01-05,0,"20,92",Production,2284,2060.0,2240.0,664.34,,,,,,,,0.0,0.1,17.45,83.42
vid_1124221,channel_1501,Facebook,2026-01-05,0,"20,12",Production,1873,1836.0,1867.0,526.91,,,,,,,,0.0,0.03,16.88,83.89
vid_1124166,channel_1501,Facebook,2026-01-01,0,"260,388",Production,902,875.0,897.0,498.92,,,,,,,,0.0,0.14,33.19,12.75
vid_1125157,channel_1501,Facebook,2026-01-01,0,"198,066",Production,1542,1526.0,1538.0,907.26,,,,,,,,0.0,0.0,35.3,17.82
vid_1123481,channel_1501,Facebook,2025-12-31,0,"29,302",Production,594,589.0,593.0,193.29,,,,,,,,0.0,0.0,19.52,66.63
vid_1124423,channel_1501,Facebook,2025-12-31,0,"218,43",Production,2208,2164.0,2207.0,1318.48,,,,,,,,0.0,0.15,35.83,16.4
vid_1123314,channel_1501,Facebook,2026-01-04,0,"268,421",Production,15363,12104.0,15243.0,17563.58,,,,,,,,0.0,0.21,68.59,25.55
vid_1123740,channel_1501,Facebook,2025-12-31,0,"267,702",Production,3352,3249.0,3349.0,2682.61,,,,,,,,0.0,0.16,48.02,17.94
vid_1122653,channel_1501,Facebook,2025-12-30,0,"29,743",Production,5955,5724.0,5917.0,2351.47,,,,,,,,0.0,0.0,23.69,79.66
vid_1124468,channel_1501,Facebook,2025-11-22,0,"216,223",Production,6359,5111.0,6181.0,6238.02,,,,,,,,0.0,0.22,58.86,27.22
vid_1124825,channel_1501,Facebook,2025-11-22,0,"60,116",Production,497,493.0,497.0,113.42,,,,,,,,0.0,0.06,13.69,22.78
vid_1123845,channel_1501,Facebook,2025-11-21,0,"180,162",Production,1465,1450.0,1463.0,1101.85,,,,,,,,0.0,0.19,45.13,25.05
vid_1124880,channel_1501,Facebook,2025-11-18,0,"18,68",Production,4352,4068.0,4212.0,1192.22,,,,,,,,0.0,0.31,16.44,87.99
vid_1122790,channel_1501,Facebook,2025-11-13,0,"181,04",Production,791,768.0,788.0,561.4,,,,,,,,0.0,0.8,42.58,23.52
vid_1125096,channel_1501,Facebook,2025-11-13,0,"248,92",Production,2292,2231.0,2287.0,2123.76,,,,,,,,0.0,0.78,55.6,22.33
vid_1122745,channel_1501,Facebook,2025-11-09,0,"156,479",Production,17012,5720.0,7318.0,15887.4,,,,,,,,0.0,0.2,56.03,35.81
vid_1125063,channel_1501,Facebook,2025-11-08,0,"54,776",Production,586,580.0,584.0,181.77,,,,,,,,0.0,0.31,18.61,33.98
vid_1124823,channel_1501,Facebook,2026-01-21,0,"250,612",Production,10645,6221.0,10363.0,11498.96,,,,,,,,0.0,0.2,64.81,25.86
vid_1122948,channel_1501,Facebook,2026-01-21,0,"218,987",Production,5476,5068.0,5472.0,5481.12,,,,,,,,0.0,0.24,60.06,27.42
vid_1122663,channel_1501,Facebook,2026-01-25,0,"195,56",Production,1230,1222.0,1230.0,921.14,,,,,,,,0.0,0.18,44.93,22.98
vid_1123614,channel_1501,Facebook,2026-01-25,0,"23,78",Production,7723,4680.0,7711.0,2349.16,,,,,,,,0.0,0.0,18.25,76.75
vid_1123679,channel_1501,Facebook,2026-01-25,0,"270,86",Production,3064,3012.0,3064.0,2398.83,,,,,,,,0.0,0.17,46.97,17.34
vid_1124136,channel_1501,Facebook,2026-01-24,0,"24,48",Production,1615,1605.0,1614.0,544.8,,,,,,,,0.0,0.11,20.24,82.68
vid_1122686,channel_1501,Facebook,2026-01-24,0,"180,24",Production,5754,5741.0,5754.0,4306.17,,,,,,,,0.0,0.22,44.9,24.91
vid_1126536,channel_1501,Facebook,2026-01-24,0,"58,816",Production,1108,1073.0,1106.0,436.56,,,,,,,,0.0,0.1,23.64,40.19
vid_1124693,channel_1501,Facebook,2026-01-18,0,"212,068",Production,1993,1976.0,1993.0,1670.6,,,,,,,,0.0,0.21,50.29,23.72
vid_1124762,channel_1501,Facebook,2026-01-18,0,"181,487",Production,14287,6346.0,12137.0,14065.43,,,,,,,,0.0,0.24,59.07,32.55
vid_1123632,channel_1501,Facebook,2026-01-17,0,"196,811",Production,5000,4971.0,5000.0,4240.13,,,,,,,,0.0,0.2,50.88,25.85
vid_1123605,channel_1501,Facebook,2026-01-17,0,"185,736",Production,52422,33311.0,49340.0,57409.66,,,,,,,,0.0,0.27,65.71,35.38
vid_1123018,channel_1501,Facebook,2026-01-16,0,"180,48",Production,1411,1406.0,1411.0,1025.48,,,,,,,,0.0,0.2,43.61,24.16
vid_1123363,channel_1501,Facebook,2026-01-23,0,"177,76",Production,408,406.0,408.0,264.84,,,,,,,,0.0,0.15,38.95,21.91
vid_1123113,channel_1501,Facebook,2026-01-15,0,"178,792",Production,4161,4146.0,4160.0,4181.95,,,,,,,,0.0,0.0,60.3,33.73
vid_1123036,channel_1501,Facebook,2026-01-14,0,"59,442",Production,1255,1229.0,1245.0,740.67,,,,,,,,0.0,0.1,35.41,59.57
vid_1122871,channel_1501,Facebook,2026-01-15,0,"263,87",Production,1891,1864.0,1890.0,2418.6,,,,,,,,0.0,0.24,76.74,29.08
vid_1123549,channel_1501,Facebook,2026-01-13,0,"183,52",Production,951,937.0,951.0,829.45,,,,,,,,0.0,0.24,52.33,28.52
vid_1123258,channel_1501,Facebook,2026-01-13,0,"15,4",Production,362,359.0,362.0,77.36,,,,,,,,0.0,0.0,12.82,83.26
vid_1123085,channel_1501,Facebook,2026-01-14,0,"201,015",Production,1227,1221.0,1227.0,1132.43,,,,,,,,0.0,0.24,55.38,27.55
vid_1123543,channel_1501,Facebook,2026-01-12,0,"181,255",Production,2166,2164.0,2166.0,1808.56,,,,,,,,0.0,0.25,50.1,27.64
vid_1125328,channel_1501,Facebook,2026-01-12,0,"201,456",Production,60074,30439.0,55425.0,46433.05,,,,,,,,0.0,0.2,46.38,23.02
vid_1125151,channel_1501,Facebook,2026-01-11,0,"19,435",Production,2538,2518.0,2538.0,736.38,,,,,,,,0.0,0.11,17.41,89.57
vid_1124746,channel_1501,Facebook,2026-01-11,0,"193,12",Production,5550,5439.0,5548.0,4989.82,,,,,,,,0.0,0.24,53.94,27.93
vid_1123902,channel_1501,Facebook,2026-01-11,0,"15,44",Production,1113,1104.0,1113.0,216.38,,,,,,,,0.0,0.1,11.66,75.55
vid_1123730,channel_1501,Facebook,2026-01-12,0,"18,88",Production,615,609.0,615.0,152.55,,,,,,,,0.0,0.1,14.88,78.83
vid_1125927,channel_1501,Facebook,2026-01-12,0,"181,069",Production,23825,12262.0,20862.0,22561.64,,,,,,,,0.0,0.24,56.82,31.38
vid_1123754,channel_1501,Facebook,2026-01-12,0,"23,76",Production,538,530.0,536.0,124.09,,,,,,,,0.0,0.0,13.84,58.25
vid_1124336,channel_1501,Facebook,2026-01-11,0,"196,161",Production,2779,2764.0,2779.0,2025.62,,,,,,,,0.0,0.14,43.73,22.3
vid_1123724,channel_1501,Facebook,2026-01-10,0,"299,072",Production,1218,1169.0,1217.0,1247.77,,,,,,,,0.0,0.21,61.47,20.55
vid_1126434,channel_1501,Facebook,2026-01-13,0,"183,67",Production,5454,5429.0,5454.0,4844.8,,,,,,,,0.0,0.25,53.3,29.02
vid_1123765,channel_1501,Facebook,2026-01-09,0,"195,84",Production,7704,6802.0,7698.0,5722.59,,,,,,,,0.0,0.19,44.57,22.76
vid_1124270,channel_1501,Facebook,2026-01-09,0,"25,92",Production,414,407.0,413.0,155.17,,,,,,,,0.0,0.02,22.49,86.76
vid_1123014,channel_1501,Facebook,2026-01-09,0,"187,106",Production,2243,2222.0,2243.0,1559.86,,,,,,,,0.0,0.17,41.73,22.3
vid_1125542,channel_1501,Facebook,2026-01-11,0,"187,8",Production,523,513.0,521.0,511.99,,,,,,,,0.0,0.27,58.74,31.28
vid_1122763,channel_1501,Facebook,2026-01-09,0,"114,776",Production,59768,16950.0,48105.0,48952.33,,,,,,,,0.0,0.18,49.14,42.82
vid_1123564,channel_1501,Facebook,2026-01-08,0,"22,48",Production,7100,7048.0,7100.0,2112.52,,,,,,,,0.0,0.11,17.85,79.41
vid_1123491,channel_1501,Facebook,2026-01-08,0,"189,892",Production,1109,1103.0,1109.0,735.88,,,,,,,,0.0,0.18,39.81,20.97
vid_1124079,channel_1501,Facebook,2026-01-08,0,"17,692",Production,1131,1124.0,1130.0,256.52,,,,,,,,0.0,0.03,13.61,76.92
vid_1124875,channel_1501,Facebook,2026-01-07,0,18,Production,1279,1277.0,1279.0,293.23,,,,,,,,0.0,0.0,13.76,76.42
vid_1124788,channel_1501,Facebook,2026-01-08,0,"181,881",Production,1164,1160.0,1164.0,633.18,,,,,,,,0.0,0.14,32.64,17.94
vid_1122993,channel_1501,Facebook,2026-01-07,0,"98,615",Production,2121,2110.0,2118.0,1335.32,,,,,,,,0.0,0.17,37.77,38.3
vid_1125662,channel_1501,Facebook,2026-01-05,0,"236,28",Production,510,510.0,510.0,518.25,,,,,,,,0.0,0.22,60.97,25.8
vid_1123337,channel_1501,Facebook,2026-01-04,0,"203,04",Production,907,893.0,907.0,596.71,,,,,,,,0.0,0.14,39.47,19.44
vid_1122768,channel_1501,Facebook,2026-01-04,0,"24,195",Production,476,473.0,476.0,95.23,,,,,,,,0.0,0.08,12.0,49.61
vid_1124388,channel_1501,Facebook,2026-01-06,0,"17,321",Production,2628,2618.0,2628.0,672.8,,,,,,,,0.0,0.11,15.36,88.68
vid_1125376,channel_1501,Facebook,2026-01-06,0,"197,81",Production,240,238.0,239.0,81.48,,,,,,,,0.0,0.13,20.37,10.3
vid_1124764,channel_1501,Facebook,2025-11-17,0,16,Production,5135,1041.0,4447.0,1321.29,,,,,,,,0.0,0.03,15.44,96.49
vid_1124442,channel_1501,Facebook,2025-11-30,0,"60,116",Production,1086,1062.0,1081.0,579.68,,,,,,,,0.0,0.02,32.03,53.27
vid_1124023,channel_1501,Facebook,2025-11-30,0,"165,302",Production,8018,7883.0,8015.0,8292.16,,,,,,,,0.0,0.18,62.05,37.54
vid_1125921,channel_1501,Facebook,2025-11-27,0,"239,49",Production,7399,5495.0,6398.0,6963.76,,,,,,,,0.0,0.21,56.47,23.58
vid_1124775,channel_1501,Facebook,2025-11-26,0,"59,095",Production,1519,1506.0,1519.0,597.11,,,,,,,,0.0,0.09,23.59,39.91
vid_1124279,channel_1501,Facebook,2025-11-25,0,"242,648",Production,955,950.0,955.0,701.13,,,,,,,,0.0,0.16,44.05,18.15
vid_1122621,channel_1501,Facebook,2025-11-25,0,"75,139",Production,1612,1596.0,1610.0,819.76,,,,,,,,0.0,0.02,30.51,40.61
vid_1123890,channel_1501,Facebook,2025-11-25,0,"268,747",Production,1708,1662.0,1705.0,1565.6,,,,,,,,0.0,0.18,55.0,20.46
vid_1124948,channel_1501,Facebook,2025-11-25,0,"180,21",Production,764,758.0,763.0,625.48,,,,,,,,0.0,0.21,49.12,27.26
vid_1125429,channel_1501,Facebook,2025-11-25,0,"301,859",Production,2683,2570.0,2680.0,3387.66,,,,,,,,0.0,0.22,75.76,25.1
vid_1122812,channel_1501,Facebook,2025-11-24,0,"181,161",Production,1135,1128.0,1134.0,902.27,,,,,,,,0.0,0.19,47.7,26.33
vid_1122798,channel_1501,Facebook,2025-11-24,0,"227,207",Production,4153,4111.0,4149.0,3295.62,,,,,,,,0.0,0.17,47.61,20.96
vid_1122973,channel_1501,Facebook,2025-11-24,0,"41,702",Production,344,339.0,341.0,106.63,,,,,,,,0.0,0.09,18.6,44.6
vid_1122966,channel_1501,Facebook,2025-11-24,0,"180,07",Production,1148,1139.0,1148.0,980.42,,,,,,,,0.0,0.2,51.24,28.46
vid_1122758,channel_1501,Facebook,2025-11-23,0,"180,07",Production,822,818.0,821.0,609.52,,,,,,,,0.0,0.19,44.49,24.71
vid_1123086,channel_1501,Facebook,2025-11-22,0,"59,07",Production,2438,2063.0,2435.0,1412.72,,,,,,,,0.0,0.02,34.77,58.86
vid_1122826,channel_1501,Facebook,2025-11-18,0,"71,68",Production,893,882.0,893.0,290.03,,,,,,,,0.0,0.29,19.49,27.19
vid_1123926,channel_1501,Facebook,2025-11-18,0,"181,069",Production,2498,2455.0,2498.0,1856.81,,,,,,,,0.0,0.68,44.6,24.63
vid_1125315,channel_1501,Facebook,2025-11-18,0,"15,633",Production,48689,21293.0,47874.0,14016.99,,,,,,,,0.0,0.09,17.27,110.49
vid_1125198,channel_1501,Facebook,2025-11-17,0,"32,119",Production,2175,2156.0,2174.0,717.74,,,,,,,,0.0,0.33,19.8,61.64
vid_1123517,channel_1501,Facebook,2025-11-17,0,"163,05",Production,1184,1162.0,1182.0,699.06,,,,,,,,0.0,0.35,35.43,21.73
vid_1122751,channel_1501,Facebook,2025-11-16,0,"18,6",Production,7237,7173.0,7234.0,1824.17,,,,,,,,0.0,0.1,15.12,81.31
vid_1125900,channel_1501,Facebook,2025-11-16,0,"83,56",Production,2939,2886.0,2934.0,1526.38,,,,,,,,0.0,0.07,31.16,37.29
vid_1126576,channel_1501,Facebook,2025-11-15,0,"193,4",Production,3005,2933.0,2993.0,2574.42,,,,,,,,0.0,0.57,51.4,26.58
vid_1122553,channel_1501,Facebook,2025-11-14,0,"184,12",Production,1458,1425.0,1454.0,1237.66,,,,,,,,0.0,0.78,50.93,27.66
vid_1122823,channel_1501,Facebook,2025-11-13,0,"85,72",Production,2862,2788.0,2843.0,1557.42,,,,,,,,0.0,0.27,32.65,38.09
vid_1123442,channel_1501,Facebook,2025-11-11,0,"180,047",Production,11894,11748.0,11889.0,11033.14,,,,,,,,0.0,1.01,55.66,30.91
vid_1125733,channel_1501,Facebook,2025-11-11,0,"279,312",Production,1884,1848.0,1880.0,1758.42,,,,,,,,0.0,0.64,56.0,20.05
vid_1122779,channel_1501,Facebook,2025-11-09,0,"59,93",Production,563,558.0,563.0,244.08,,,,,,,,0.0,0.36,26.01,43.4
vid_1123166,channel_1501,Facebook,2026-02-01,0,"196,52",Production,1102,1096.0,1102.0,780.79,,,,,,,,0.0,0.18,42.51,21.63
vid_1124741,channel_1501,Facebook,2026-01-29,0,"39,56",Production,460,456.0,460.0,144.54,,,,,,,,0.0,0.11,18.85,47.66
vid_1124986,channel_1501,Facebook,2026-01-28,0,"69,265",Production,253,251.0,253.0,48.01,,,,,,,,0.0,0.08,11.39,16.44
