video_id,platform,publish_month,data_month,months_since_publish,views,watch_time_minutes
vid_1125422,Facebook,2026-01,2026-01,0,2873,1984.03
vid_1124790,Facebook,2026-01,2026-01,0,8219,2945.73
vid_1124951,Facebook,2026-01,2026-01,0,1684,751.58
vid_1123116,Facebook,2026-01,2026-01,0,12426,5114.23
vid_1126703,Facebook,2026-01,2026-01,0,17264,5160.5
vid_1123909,Facebook,2026-01,2026-01,0,1199,659.64
vid_1124767,Facebook,2026-01,2026-01,0,3442,1924.91
vid_1123726,Facebook,2026-01,2026-01,0,6359,2481.37
vid_1123127,Facebook,2025-11,2026-01,2,0,0.04
vid_1122647,Facebook,2026-01,2026-01,0,9118,3775.61
vid_1123937,Facebook,2025-11,2026-01,2,3,0.4
vid_1124314,Facebook,2025-11,2026-01,2,1,0.11
vid_1123416,Facebook,2025-11,2026-01,2,3,2.3
vid_1123382,Facebook,2025-11,2026-01,2,4,19.58
vid_1124043,Facebook,2025-11,2026-01,2,1,0.13
vid_1125203,Facebook,2025-11,2026-01,2,2,0.29
vid_1126631,Facebook,2025-11,2026-01,2,1,0.14
vid_1124487,Facebook,2025-11,2026-01,2,1,0.26
vid_1122616,Facebook,2025-11,2026-01,2,9,6.9
vid_1122858,Facebook,2026-01,2026-01,0,2757,1522.55
vid_1123319,Facebook,2026-01,2026-01,0,6673,4295.97
vid_1125293,Facebook,2026-01,2026-01,0,5138,2183.34
vid_1123161,Facebook,2025-12,2026-01,1,325,102.83
vid_1123254,Facebook,2025-11,2026-01,2,0,0.02
vid_1124001,Facebook,2025-12,2026-01,1,1,7.05
vid_1125330,Facebook,2025-12,2026-01,1,1184,368.61
vid_1125136,Facebook,2025-12,2026-01,1,8,3.91
vid_1126520,Facebook,2025-12,2026-01,1,1,0.09
vid_1125459,Facebook,2025-11,2026-01,2,1,0.19
vid_1123002,Facebook,2025-11,2026-01,2,0,0.06
vid_1125731,Facebook,2025-11,2026-01,2,1,0.16
vid_1126650,Facebook,2025-11,2026-01,2,1,0.19
vid_1126699,Facebook,2025-11,2026-01,2,1,0.16
vid_1123379,Facebook,2025-11,2026-01,2,0,0.02
vid_1125385,Facebook,2025-11,2026-01,2,0,0.04
vid_1123933,Facebook,2025-11,2026-01,2,0,0.13
vid_1123558,Facebook,2025-11,2026-01,2,0,0.01
vid_1125502,Facebook,2025-11,2026-01,2,9,4.73
vid_1126593,Facebook,2025-11,2026-01,2,2,9.95
vid_1123411,Facebook,2025-11,2026-01,2,1,0.05
vid_1122588,Facebook,2025-11,2026-01,2,0,0.2
vid_1126524,Facebook,2025-11,2026-01,2,1,0.77
vid_1122766,Facebook,2025-11,2026-01,2,2,0.86
vid_1123225,Facebook,2026-01,2026-01,0,312,102.28
vid_1123740,Facebook,2025-12,2026-01,1,1644,1346.45
vid_1123133,Facebook,2026-01,2026-01,0,373,68.41
vid_1123314,Facebook,2026-01,2026-01,0,15147,17337.31
vid_1125645,Facebook,2025-12,2026-01,1,929,742.94
vid_1122670,Facebook,2025-12,2026-01,1,8,2.61
vid_1123627,Facebook,2026-01,2026-01,0,4315,1576.1
vid_1125229,Facebook,2026-01,2026-01,0,2355,1198.61
vid_1123730,Facebook,2026-01,2026-01,0,615,152.54
vid_1124166,Facebook,2026-01,2026-01,0,898,495.25
vid_1126694,Facebook,2025-12,2026-01,1,297,181.34
vid_1122906,Facebook,2025-12,2026-01,1,24,10.92
vid_1123246,Facebook,2025-12,2026-01,1,389,293.72
vid_1125156,Facebook,2025-12,2026-01,1,33,37.9
vid_1123797,Facebook,2026-01,2026-01,0,6100,6457.46
vid_1124964,Facebook,2026-01,2026-01,0,2123,1287.2
vid_1124235,Facebook,2025-12,2026-01,1,1,0.1
vid_1125164,Facebook,2025-12,2026-01,1,1646,1696.41
vid_1125056,Facebook,2026-01,2026-01,0,2134,440.69
vid_1124007,Facebook,2026-01,2026-01,0,563,371.22
vid_1125425,Facebook,2026-01,2026-01,0,4742,5019.3
vid_1125137,Facebook,2026-01,2026-01,0,2620,1896.53
vid_1124744,Facebook,2026-01,2026-01,0,1031,457.6
vid_1124317,Facebook,2026-01,2026-01,0,2472,1920.93
vid_1123838,Facebook,2026-01,2026-01,0,3621,2724.72
vid_1126655,Facebook,2026-01,2026-01,0,705,570.35
vid_1123799,Facebook,2026-01,2026-01,0,1666,534.47
vid_1122757,Facebook,2026-01,2026-01,0,667,146.29
vid_1122709,Facebook,2026-01,2026-01,0,15538,20895.73
vid_1123664,Facebook,2025-12,2026-01,1,73,36.91
vid_1123125,Facebook,2025-12,2026-01,1,167,83.77
vid_1123122,Facebook,2025-12,2026-01,1,49,13.05
vid_1122909,Facebook,2025-12,2026-01,1,2787,1377.81
vid_1125108,Facebook,2025-12,2026-01,1,374,285.57
vid_1126647,Facebook,2025-12,2026-01,1,56,44.58
vid_1124062,Facebook,2025-12,2026-01,1,72,32.86
vid_1124337,Facebook,2025-12,2026-01,1,11,8.89
vid_1124446,Facebook,2025-12,2026-01,1,29,14.3
vid_1123565,Facebook,2025-12,2026-01,1,25,19.48
vid_1123516,Facebook,2025-12,2026-01,1,6,1.37
vid_1124067,Facebook,2025-12,2026-01,1,337,94.93
vid_1124743,Facebook,2025-12,2026-01,1,20,15.58
vid_1123639,Facebook,2026-01,2026-01,0,511,338.39
vid_1122644,Facebook,2026-01,2026-01,0,5007,2541.75
vid_1123702,Facebook,2026-01,2026-01,0,299,84.48
vid_1125637,Facebook,2025-11,2026-01,2,0,0.08
vid_1125206,Facebook,2025-11,2026-01,2,1,0.32
vid_1126702,Facebook,2025-11,2026-01,2,2,0.17
vid_1123484,Facebook,2025-11,2026-01,2,12,11.06
vid_1125542,Facebook,2026-01,2026-01,0,518,505.44
vid_1122763,Facebook,2026-01,2026-01,0,37447,32563.25
vid_1126526,Facebook,2026-01,2026-01,0,1588,853.84
vid_1122686,Facebook,2026-01,2026-01,0,5749,4303.81
vid_1125190,Facebook,2026-01,2026-01,0,19204,20213.25
vid_1123696,Facebook,2026-01,2026-01,0,218,62.82
vid_1124053,Facebook,2025-12,2026-01,1,177,133.88
vid_1125452,Facebook,2025-12,2026-01,1,570,519.34
vid_1123297,Facebook,2026-01,2026-01,0,2506,1543.02
vid_1124468,Facebook,2025-11,2026-01,2,76,71.44
vid_1124825,Facebook,2025-11,2026-01,2,0,0.0
vid_1123117,Facebook,2025-12,2026-01,1,10790,10714.25
vid_1122731,Facebook,2025-12,2026-01,1,24,11.26
vid_1124463,Facebook,2025-12,2026-01,1,6431,6145.06
vid_1125427,Facebook,2025-12,2026-01,1,2,1.4
vid_1124221,Facebook,2026-01,2026-01,0,1865,524.83
vid_1122595,Facebook,2025-12,2026-01,1,221,59.47
vid_1125019,Facebook,2025-11,2026-01,2,9,5.81
vid_1122585,Facebook,2025-12,2026-01,1,14,9.61
vid_1122903,Facebook,2025-12,2026-01,1,3,0.47
vid_1123106,Facebook,2025-11,2026-01,2,0,0.06
vid_1123890,Facebook,2025-11,2026-01,2,1,0.08
vid_1124880,Facebook,2025-11,2026-01,2,137,36.97
vid_1124210,Facebook,2025-12,2026-01,1,7256,6062.32
vid_1123470,Facebook,2025-12,2026-01,1,22,25.92
vid_1125936,Facebook,2025-12,2026-01,1,13,3.44
vid_1124918,Facebook,2026-01,2026-01,0,1481,1174.62
vid_1125315,Facebook,2025-11,2026-01,2,401,112.14
vid_1123227,Facebook,2026-01,2026-01,0,731,313.69
vid_1123725,Facebook,2026-01,2026-01,0,4378,4801.19
vid_1123757,Facebook,2026-01,2026-01,0,3189,2395.12
vid_1124442,Facebook,2025-11,2026-01,2,4,1.41
vid_1124310,Facebook,2025-12,2026-01,1,28,15.4
vid_1122596,Facebook,2025-12,2026-01,1,33,12.28
vid_1124138,Facebook,2025-12,2026-01,1,14809,12872.29
vid_1122728,Facebook,2025-12,2026-01,1,141,142.86
vid_1126439,Facebook,2025-12,2026-01,1,177,58.16
vid_1125192,Facebook,2025-12,2026-01,1,0,0.02
vid_1124205,Facebook,2025-12,2026-01,1,1,0.09
vid_1124049,Facebook,2025-12,2026-01,1,1,0.12
vid_1123546,Facebook,2025-12,2026-01,1,1,0.22
vid_1123226,Facebook,2025-12,2026-01,1,1,0.99
vid_1125312,Facebook,2025-12,2026-01,1,0,0.03
vid_1124254,Facebook,2025-12,2026-01,1,7,1.98
vid_1124115,Facebook,2025-11,2026-01,2,23,8.77
vid_1123575,Facebook,2025-11,2026-01,2,1,0.17
vid_1123582,Facebook,2025-12,2026-01,1,16,5.66
vid_1123381,Facebook,2025-12,2026-01,1,49076,54814.37
vid_1124797,Facebook,2025-12,2026-01,1,12497,11187.15
vid_1125185,Facebook,2025-12,2026-01,1,241,195.15
vid_1125057,Facebook,2026-01,2026-01,0,310,61.45
vid_1124241,Facebook,2026-01,2026-01,0,456,109.38
vid_1123549,Facebook,2026-01,2026-01,0,948,826.22
vid_1126434,Facebook,2026-01,2026-01,0,5448,4838.44
vid_1125151,Facebook,2026-01,2026-01,0,2537,735.95
vid_1123629,Facebook,2026-01,2026-01,0,2966,2869.91
vid_1124336,Facebook,2026-01,2026-01,0,2779,2025.62
vid_1123634,Facebook,2026-01,2026-01,0,2659,599.64
vid_1124270,Facebook,2026-01,2026-01,0,412,154.06
vid_1123014,Facebook,2026-01,2026-01,0,2243,1559.85
vid_1123045,Facebook,2026-01,2026-01,0,10467,7337.79
vid_1123564,Facebook,2026-01,2026-01,0,7098,2112.15
vid_1124079,Facebook,2026-01,2026-01,0,1130,256.21
vid_1124131,Facebook,2026-01,2026-01,0,1812,1477.12
vid_1124788,Facebook,2026-01,2026-01,0,1164,633.17
vid_1124929,Facebook,2026-01,2026-01,0,14815,14462.07
vid_1124875,Facebook,2026-01,2026-01,0,1279,293.17
vid_1123759,Facebook,2026-01,2026-01,0,12276,3716.66
vid_1122993,Facebook,2026-01,2026-01,0,2118,1333.42
vid_1124728,Facebook,2026-01,2026-01,0,2643,1222.53
vid_1125456,Facebook,2026-01,2026-01,0,1240,333.81
vid_1123293,Facebook,2026-01,2026-01,0,1989,1477.6
vid_1126673,Facebook,2026-01,2026-01,0,530,133.48
vid_1124693,Facebook,2026-01,2026-01,0,1991,1667.0
vid_1124762,Facebook,2026-01,2026-01,0,8792,8828.17
vid_1126432,Facebook,2026-01,2026-01,0,424,123.38
vid_1123840,Facebook,2026-01,2026-01,0,5325,3408.4
vid_1123372,Facebook,2026-01,2026-01,0,12997,11794.83
vid_1123893,Facebook,2026-01,2026-01,0,105,29.48
vid_1122610,Facebook,2026-01,2026-01,0,579,400.1
vid_1123036,Facebook,2026-01,2026-01,0,1239,728.83
vid_1125091,Facebook,2026-01,2026-01,0,918,642.66
vid_1124167,Facebook,2026-01,2026-01,0,419,200.01
vid_1122962,Facebook,2026-01,2026-01,0,514,221.08
vid_1122721,Facebook,2026-01,2026-01,0,5581,4982.98
vid_1123262,Facebook,2026-01,2026-01,0,3976,887.76
vid_1123208,Facebook,2026-01,2026-01,0,340,149.22
vid_1123289,Facebook,2026-01,2026-01,0,1257,403.61
vid_1125376,Facebook,2026-01,2026-01,0,239,80.89
vid_1125623,Facebook,2026-01,2026-01,0,2132,614.12
vid_1122811,Facebook,2026-01,2026-01,0,260,79.13
vid_1123642,Facebook,2026-01,2026-01,0,1414,873.4
vid_1125662,Facebook,2026-01,2026-01,0,510,518.15
vid_1125157,Facebook,2026-01,2026-01,0,1343,763.9
vid_1123481,Facebook,2025-12,2026-01,1,223,71.64
vid_1124423,Facebook,2025-12,2026-01,1,1245,754.8
vid_1122768,Facebook,2026-01,2026-01,0,475,95.04
vid_1123846,Facebook,2026-01,2026-01,0,383,213.21
vid_1124735,Facebook,2025-12,2026-01,1,855,685.4
vid_1122653,Facebook,2025-12,2026-01,1,1507,590.67
vid_1122655,Facebook,2025-12,2026-01,1,181,144.68
vid_1123280,Facebook,2025-12,2026-01,1,1626,1355.18
vid_1124989,Facebook,2025-12,2026-01,1,702,576.9
vid_1126158,Facebook,2026-01,2026-01,0,997,816.94
vid_1126691,Facebook,2026-01,2026-01,0,351,198.64
vid_1124085,Facebook,2026-01,2026-01,0,1379,799.73
vid_1125198,Facebook,2025-11,2026-01,2,0,0.02
vid_1122826,Facebook,2025-11,2026-01,2,0,0.02
vid_1124764,Facebook,2025-11,2026-01,2,527,136.77
vid_1122790,Facebook,2025-11,2026-01,2,2,1.57
vid_1125733,Facebook,2025-11,2026-01,2,1,4.02
vid_1122779,Facebook,2025-11,2026-01,2,0,0.0
vid_1122745,Facebook,2025-11,2026-01,2,2634,2505.15
vid_1122870,Facebook,2025-11,2026-01,2,3,0.4
vid_1122562,Facebook,2025-11,2026-01,2,0,0.07
vid_1122948,Facebook,2026-01,2026-01,0,5221,5264.29
vid_1122710,Facebook,2026-01,2026-01,0,425,215.66
vid_1123119,Facebook,2026-01,2026-01,0,1853,718.33
vid_1122789,Facebook,2026-01,2026-01,0,1310,803.41
vid_1123858,Facebook,2026-01,2026-01,0,343,220.14
vid_1123390,Facebook,2026-01,2026-01,0,249,86.32
vid_1124838,Facebook,2026-01,2026-01,0,186,52.08
vid_1124305,Facebook,2026-01,2026-01,0,7514,5098.98
vid_1123332,Facebook,2026-01,2026-01,0,1856,2293.34
vid_1123632,Facebook,2026-01,2026-01,0,4997,4239.07
vid_1123083,Facebook,2026-01,2026-01,0,162,43.91
vid_1123512,Facebook,2026-01,2026-01,0,845,863.23
vid_1125343,Facebook,2026-01,2026-01,0,1455,456.23
vid_1123770,Facebook,2026-01,2026-01,0,869,714.09
vid_1124486,Facebook,2026-01,2026-01,0,3753,2842.62
vid_1125067,Facebook,2026-01,2026-01,0,504,249.06
vid_1124804,Facebook,2026-01,2026-01,0,9070,8758.02
vid_1122871,Facebook,2026-01,2026-01,0,1889,2413.95
vid_1123258,Facebook,2026-01,2026-01,0,361,77.04
vid_1125528,Facebook,2026-01,2026-01,0,498,134.11
vid_1123329,Facebook,2026-01,2026-01,0,569,690.4
vid_1123631,Facebook,2026-01,2026-01,0,7823,8664.25
vid_1123543,Facebook,2026-01,2026-01,0,2166,1808.56
vid_1125328,Facebook,2026-01,2026-01,0,50551,40862.97
vid_1126247,Facebook,2026-01,2026-01,0,5594,3550.61
vid_1124746,Facebook,2026-01,2026-01,0,5548,4989.43
vid_1123902,Facebook,2026-01,2026-01,0,1112,216.26
vid_1125927,Facebook,2026-01,2026-01,0,17712,16994.16
vid_1123724,Facebook,2026-01,2026-01,0,1210,1241.1
vid_1124420,Facebook,2026-01,2026-01,0,2703,861.39
vid_1123351,Facebook,2026-01,2026-01,0,604,678.11
vid_1125763,Facebook,2026-01,2026-01,0,1151,244.31
vid_1123765,Facebook,2026-01,2026-01,0,7620,5679.44
vid_1123608,Facebook,2026-01,2026-01,0,682,428.9
vid_1122830,Facebook,2026-01,2026-01,0,1251,771.71
vid_1123603,Facebook,2026-01,2026-01,0,942,413.81
vid_1124289,Facebook,2026-01,2026-01,0,313,152.25
vid_1125523,Facebook,2026-01,2026-01,0,888,173.24
vid_1123491,Facebook,2026-01,2026-01,0,1109,735.86
vid_1123337,Facebook,2026-01,2026-01,0,906,595.91
vid_1124388,Facebook,2026-01,2026-01,0,2628,672.79
vid_1125736,Facebook,2026-01,2026-01,0,1567,1099.19
vid_1123900,Facebook,2026-01,2026-01,0,2567,1917.67
vid_1124781,Facebook,2026-01,2026-01,0,322,72.05
vid_1125671,Facebook,2026-01,2026-01,0,1249,588.79
vid_1123085,Facebook,2026-01,2026-01,0,1223,1131.93
vid_1122934,Facebook,2025-12,2026-01,1,79,21.95
vid_1124917,Facebook,2026-01,2026-01,0,7169,3691.81
vid_1125921,Facebook,2025-11,2026-01,2,699,762.54
vid_1125338,Facebook,2025-11,2026-01,2,9,1.64
vid_1123645,Facebook,2025-11,2026-01,2,7,3.09
vid_1126276,Facebook,2025-11,2026-01,2,59,9.78
vid_1125908,Facebook,2025-11,2026-01,2,4,1.13
vid_1123926,Facebook,2025-11,2026-01,2,0,0.0
vid_1122867,Facebook,2025-11,2026-01,2,7,11.44
vid_1125900,Facebook,2025-11,2026-01,2,1,0.25
vid_1123916,Facebook,2025-11,2026-01,2,2,3.15
vid_1126576,Facebook,2025-11,2026-01,2,3,3.3
vid_1122804,Facebook,2025-11,2026-01,2,1,0.16
vid_1122614,Facebook,2025-11,2026-01,2,2,0.98
vid_1126657,Facebook,2025-11,2026-01,2,1,0.24
vid_1123113,Facebook,2026-01,2026-01,0,4157,4177.39
vid_1123680,Facebook,2026-01,2026-01,0,337,102.58
vid_1124926,Facebook,2026-01,2026-01,0,1295,486.68
vid_1125437,Facebook,2026-01,2026-01,0,3498,1727.3
vid_1124125,Facebook,2026-01,2026-01,0,373,96.46
vid_1123605,Facebook,2026-01,2026-01,0,42711,46152.44
vid_1125497,Facebook,2026-01,2026-01,0,302,54.78
vid_1123754,Facebook,2026-01,2026-01,0,535,123.11
vid_1126433,Facebook,2026-01,2026-01,0,971,385.5
vid_1125053,Facebook,2025-12,2026-01,1,0,0.01
vid_1123786,Facebook,2026-01,2026-01,0,1490,459.76
vid_1126305,Facebook,2026-01,2026-01,0,348,209.42
vid_1125646,Facebook,2026-01,2026-01,0,255,134.73
vid_1124786,Facebook,2026-01,2026-01,0,1558,758.41
vid_1125548,Facebook,2026-01,2026-01,0,4418,3867.61
vid_1124883,Facebook,2026-01,2026-01,0,245,62.39
vid_1123421,Facebook,2026-01,2026-01,0,1205,595.12
vid_1123569,Facebook,2026-01,2026-01,0,801,328.85
vid_1123679,Facebook,2026-01,2026-01,0,3012,2370.36
vid_1122923,Facebook,2026-01,2026-01,0,788,418.44
vid_1124385,Facebook,2026-01,2026-01,0,4309,3106.78
vid_1123363,Facebook,2026-01,2026-01,0,408,264.8
vid_1125158,Facebook,2026-01,2026-01,0,165,41.55
vid_1124116,Facebook,2026-01,2026-01,0,136,44.74
vid_1122718,Facebook,2026-01,2026-01,0,389,329.58
vid_1124277,Facebook,2026-01,2026-01,0,106,26.61
vid_1126590,Facebook,2026-01,2026-01,0,477,151.97
vid_1123380,Facebook,2026-01,2026-01,0,1917,476.09
vid_1124823,Facebook,2026-01,2026-01,0,8274,8938.92
vid_1124737,Facebook,2026-01,2026-01,0,265,158.98
vid_1123065,Facebook,2026-01,2026-01,0,1020,744.55
vid_1125495,Facebook,2026-01,2026-01,0,1088,418.85
vid_1125796,Facebook,2026-01,2026-01,0,4308,4150.08
vid_1125242,Facebook,2026-01,2026-01,0,11971,11590.29
vid_1125148,Facebook,2026-01,2026-01,0,2026,1425.6
vid_1123088,Facebook,2026-01,2026-01,0,722,606.49
vid_1125920,Facebook,2026-01,2026-01,0,1492,360.26
vid_1126708,Facebook,2026-01,2026-01,0,4620,2310.58
vid_1123640,Facebook,2026-01,2026-01,0,1629,426.51
vid_1123708,Facebook,2026-01,2026-01,0,1132,535.71
vid_1125746,Facebook,2026-01,2026-01,0,1206,754.03
vid_1124261,Facebook,2026-01,2026-01,0,159,60.11
vid_1126607,Facebook,2026-01,2026-01,0,4772,2514.48
vid_1125093,Facebook,2026-01,2026-01,0,1083,822.68
vid_1123717,Facebook,2026-01,2026-01,0,4460,4495.96
vid_1126507,Facebook,2026-01,2026-01,0,421,369.77
vid_1124932,Facebook,2026-01,2026-01,0,1079,417.77
vid_1126710,Facebook,2026-01,2026-01,0,3743,3105.68
vid_1126536,Facebook,2026-01,2026-01,0,1077,427.82
vid_1124335,Facebook,2026-01,2026-01,0,2137,2083.49
vid_1125844,Facebook,2026-01,2026-01,0,1501,1115.98
vid_1123656,Facebook,2026-01,2026-01,0,3160,2744.92
vid_1124741,Facebook,2026-01,2026-01,0,428,133.04
vid_1123316,Facebook,2026-01,2026-01,0,394,268.74
vid_1125153,Facebook,2026-01,2026-01,0,259,150.48
vid_1125051,Facebook,2026-01,2026-01,0,587,174.8
vid_1123097,Facebook,2026-01,2026-01,0,1132,670.1
vid_1124269,Facebook,2026-01,2026-01,0,2743,3219.68
vid_1125635,Facebook,2026-01,2026-01,0,1140,492.91
vid_1125270,Facebook,2025-12,2026-01,1,128,97.16
vid_1122869,Facebook,2025-12,2026-01,1,14,4.8
vid_1123288,Facebook,2026-01,2026-01,0,1920,1134.09
vid_1123005,Facebook,2026-01,2026-01,0,2842,2974.75
vid_1124836,Facebook,2026-01,2026-01,0,652,353.88
vid_1122797,Facebook,2026-01,2026-01,0,3232,3963.12
vid_1124294,Facebook,2026-01,2026-01,0,232,125.33
vid_1125559,Facebook,2026-01,2026-01,0,1892,1622.16
vid_1124877,Facebook,2026-01,2026-01,0,585,204.06
vid_1125636,Facebook,2026-01,2026-01,0,798,288.1
vid_1125266,Facebook,2026-01,2026-01,0,627,301.57
vid_1123795,Facebook,2026-01,2026-01,0,795,381.09
vid_1124019,Facebook,2026-01,2026-01,0,471,212.96
vid_1123361,Facebook,2026-01,2026-01,0,2936,2579.32
vid_1123614,Facebook,2026-01,2026-01,0,4680,1442.61
vid_1125969,Facebook,2026-01,2026-01,0,1336,1183.51
vid_1123189,Facebook,2026-01,2026-01,0,1708,489.39
vid_1124259,Facebook,2025-12,2026-01,1,32785,25899.22
vid_1125002,Facebook,2025-12,2026-01,1,2,0.62
vid_1123282,Facebook,2026-01,2026-01,0,2448,2096.53
vid_1124136,Facebook,2026-01,2026-01,0,1609,542.28
vid_1125512,Facebook,2026-01,2026-01,0,8590,10476.95
vid_1123018,Facebook,2026-01,2026-01,0,1411,1025.42
vid_1124933,Facebook,2026-01,2026-01,0,614,413.3
vid_1125082,Facebook,2025-12,2026-01,1,12,3.4
vid_1122645,Facebook,2026-01,2026-01,0,887,289.77
vid_1122597,Facebook,2025-11,2026-01,2,1,1.3
vid_1125096,Facebook,2025-11,2026-01,2,1,2.95
vid_1123671,Facebook,2026-01,2026-01,0,1165,516.66
vid_1125386,Facebook,2026-01,2026-01,0,4282,3333.71
vid_1123794,Facebook,2026-01,2026-01,0,887,379.75
vid_1122910,Facebook,2026-01,2026-01,0,136,28.04
vid_1124913,Facebook,2026-01,2026-01,0,625,220.51
vid_1123667,Facebook,2026-01,2026-01,0,1542,470.38
vid_1125903,Facebook,2026-01,2026-01,0,1321,483.83
vid_1123168,Facebook,2026-01,2026-01,0,517,272.61
vid_1123064,Facebook,2026-01,2026-01,0,2023,1476.59
vid_1125083,Facebook,2026-01,2026-01,0,747,271.02
vid_1123192,Facebook,2026-01,2026-01,0,2519,2287.84
vid_1125226,Facebook,2026-01,2026-01,0,146,32.42
vid_1123092,Facebook,2026-01,2026-01,0,1386,960.1
vid_1125142,Facebook,2026-01,2026-01,0,1980,1152.55
vid_1123394,Facebook,2026-01,2026-01,0,9046,7313.16
vid_1125103,Facebook,2026-01,2026-01,0,940,315.25
vid_1123914,Facebook,2026-01,2026-01,0,165,60.38
vid_1125132,Facebook,2025-12,2026-01,1,1865,1534.06
vid_1124473,Facebook,2025-12,2026-01,1,38,8.15
vid_1123537,Facebook,2025-12,2026-01,1,39,30.7
vid_1125651,Facebook,2025-12,2026-01,1,1,0.16
vid_1122990,Facebook,2025-12,2026-01,1,340,106.54
vid_1122832,Facebook,2025-12,2026-01,1,42,10.8
vid_1123961,Facebook,2025-12,2026-01,1,2,0.42
vid_1124451,Facebook,2025-12,2026-01,1,0,0.02
vid_1125149,Facebook,2026-01,2026-01,0,2250,1316.66
vid_1123324,Facebook,2026-01,2026-01,0,302,74.75
vid_1124386,Facebook,2026-01,2026-01,0,106,21.95
vid_1122714,Facebook,2026-01,2026-01,0,1609,1645.32
vid_1123099,Facebook,2026-01,2026-01,0,1006,718.94
vid_1126707,Facebook,2026-01,2026-01,0,2041,645.7
vid_1124972,Facebook,2026-01,2026-01,0,123,42.49
vid_1123489,Facebook,2026-01,2026-01,0,8315,5338.06
vid_1125110,Facebook,2026-01,2026-01,0,3022,2093.31
vid_1124986,Facebook,2026-01,2026-01,0,240,46.31
vid_1124794,Facebook,2026-01,2026-01,0,330,161.92
vid_1125094,Facebook,2026-01,2026-01,0,33993,35010.96
vid_1124701,Facebook,2026-01,2026-01,0,746,242.28
vid_1124488,Facebook,2026-01,2026-01,0,10026,8549.42
vid_1122856,Facebook,2026-01,2026-01,0,786,547.39
vid_1125258,Facebook,2026-01,2026-01,0,1088,826.06
vid_1123073,Facebook,2026-01,2026-01,0,1065,593.13
vid_1125975,Facebook,2026-01,2026-01,0,1094,307.66
vid_1124805,Facebook,2026-01,2026-01,0,1776,1749.24
vid_1123450,Facebook,2026-01,2026-01,0,1715,860.5
vid_1122663,Facebook,2026-01,2026-01,0,1222,919.27
vid_1123233,Facebook,2026-01,2026-01,0,610,279.39
vid_1123023,Facebook,2026-01,2026-01,0,695,587.4
vid_1124308,Facebook,2026-01,2026-01,0,5896,4609.33
vid_1125298,Facebook,2026-01,2026-01,0,8576,6231.28
vid_1124978,Facebook,2025-12,2026-01,1,1,0.22
vid_1125493,Facebook,2025-12,2026-01,1,3,5.89
vid_1123149,Facebook,2025-12,2026-01,1,11,6.83
vid_1124020,Facebook,2025-12,2026-01,1,5,2.57
vid_1125063,Facebook,2025-11,2026-01,2,1,0.15
vid_1126240,Facebook,2025-11,2026-01,2,4,1.38
vid_1126527,Facebook,2025-11,2026-01,2,1,0.38
vid_1125302,Facebook,2025-11,2026-01,2,0,0.02
vid_1126611,Facebook,2025-11,2026-01,2,8,5.62
vid_1124452,Facebook,2025-11,2026-01,2,6,10.7
vid_1123896,Facebook,2025-11,2026-01,2,0,0.02
vid_1124706,Facebook,2025-11,2026-01,2,1,0.17
vid_1123579,Facebook,2025-11,2026-01,2,2,4.78
vid_1123849,Facebook,2025-11,2026-01,2,2,0.69
vid_1123762,Facebook,2025-12,2026-01,1,15,5.63
vid_1125621,Facebook,2025-12,2026-01,1,3,4.5
vid_1124922,Facebook,2025-12,2026-01,1,1,0.12
vid_1123445,Facebook,2025-12,2026-01,1,5,1.38
vid_1125631,Facebook,2025-12,2026-01,1,25,10.3
vid_1124045,Facebook,2025-12,2026-01,1,0,0.01
vid_1123728,Facebook,2025-12,2026-01,1,2,0.48
vid_1123551,Facebook,2025-12,2026-01,1,16,9.32
vid_1122733,Facebook,2025-12,2026-01,1,3,0.9
vid_1124447,Facebook,2025-12,2026-01,1,27,12.73
vid_1122720,Facebook,2025-12,2026-01,1,200,66.97
vid_1124101,Facebook,2025-12,2026-01,1,3,0.77
vid_1124813,Facebook,2025-12,2026-01,1,6,1.43
vid_1125907,Facebook,2025-12,2026-01,1,12512,12517.52
vid_1124448,Facebook,2025-12,2026-01,1,9,1.62
vid_1122853,Facebook,2025-12,2026-01,1,7,2.71
vid_1123561,Facebook,2025-12,2026-01,1,6,7.14
vid_1126640,Facebook,2025-12,2026-01,1,10,3.39
vid_1125381,Facebook,2025-12,2026-01,1,16,7.19
vid_1123562,Facebook,2025-12,2026-01,1,1,0.18
vid_1122568,Facebook,2025-12,2026-01,1,2,1.19
vid_1122690,Facebook,2025-12,2026-01,1,4,1.38
vid_1122540,Facebook,2025-12,2026-01,1,137,99.53
vid_1125240,Facebook,2025-12,2026-01,1,42,20.0
vid_1123059,Facebook,2025-12,2026-01,1,3,1.37
vid_1123415,Facebook,2025-11,2026-01,2,1,0.47
vid_1122913,Facebook,2025-11,2026-01,2,41,28.54
vid_1124023,Facebook,2025-11,2026-01,2,2,1.02
vid_1124396,Facebook,2025-11,2026-01,2,0,0.03
vid_1124434,Facebook,2025-11,2026-01,2,7,3.94
vid_1124775,Facebook,2025-11,2026-01,2,0,0.01
vid_1124279,Facebook,2025-11,2026-01,2,0,0.01
vid_1122798,Facebook,2025-11,2026-01,2,1,0.06
vid_1122575,Facebook,2025-11,2026-01,2,1,0.38
vid_1123517,Facebook,2025-11,2026-01,2,0,0.0
vid_1125628,Facebook,2025-12,2026-01,1,57950,48435.65
